activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,866296,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cc(/C=C2\C(=O)Nc3ccccc32)cc(C(C)C)c1O,,,CHEMBL1131018,J. Med. Chem.,1998.0,"{'bei': '15.54', 'le': '0.28', 'lle': '-0.13', 'sei': '10.13'}",CHEMBL85021,,CHEMBL85021,5.00,False,http://www.openphacts.org/units/Nanomolar,158969,=,1,True,=,,IC50,nM,,10100.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,10.1
,866301,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c1/C(=C/c1ccc[nH]1)C(=O)N2,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL85403,,CHEMBL85403,,False,http://www.openphacts.org/units/Nanomolar,158964,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,868914,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Nc2ccccc2/C1=C/c1ccc[nH]1,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL86755,,CHEMBL86755,,False,http://www.openphacts.org/units/Nanomolar,158965,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,868919,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL86943,,CHEMBL86943,,False,http://www.openphacts.org/units/Nanomolar,158972,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,870191,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Nc2ccc(Br)cc2/C1=C/c1ccc(N2CCOCC2)cc1,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL87080,,CHEMBL87080,,False,http://www.openphacts.org/units/Nanomolar,159003,>,1,True,>,,IC50,nM,,10000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,10.0
,870196,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1C(C)(C)C,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL86945,,CHEMBL86945,,False,http://www.openphacts.org/units/Nanomolar,158968,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,871406,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1CCC(=O)O,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL89363,,CHEMBL89363,,False,http://www.openphacts.org/units/Nanomolar,158978,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,872740,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Nc2cc(F)ccc2/C1=C/c1ccc[nH]1,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL87208,,CHEMBL87208,,False,http://www.openphacts.org/units/Nanomolar,158962,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,873832,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Nc2ccccc2/C1=C/c1n[nH]cc1Cl,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL87402,,CHEMBL87402,,False,http://www.openphacts.org/units/Nanomolar,158992,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,874986,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Nc2ccccc2/C1=C/c1ccc(Br)cc1,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL86837,,CHEMBL86837,,False,http://www.openphacts.org/units/Nanomolar,158998,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,876175,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1ccc(/C=C2/C(=O)Nc3ccccc32)o1,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL328452,,CHEMBL328452,,False,http://www.openphacts.org/units/Nanomolar,158993,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,877415,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c1/C(=C/c1ccc(N3CCN(C=O)CC3)cc1)C(=O)N2,,,CHEMBL1131018,J. Med. Chem.,1998.0,"{'bei': '12.00', 'le': '0.22', 'lle': '1.40', 'sei': '7.92'}",CHEMBL89040,,CHEMBL89040,4.17,False,http://www.openphacts.org/units/Nanomolar,159008,=,1,True,=,,IC50,nM,,67600.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,67.6
,877420,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CSc1ccc(/C=C2\C(=O)Nc3cccc(C)c32)s1,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL86432,,CHEMBL86432,,False,http://www.openphacts.org/units/Nanomolar,158982,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,878684,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c1/C(=C/c1ccc(N3CCOCC3)cc1)C(=O)N2,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL90277,,CHEMBL90277,,False,http://www.openphacts.org/units/Nanomolar,159005,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,878689,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc(C(C)C)c1O,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL89723,,CHEMBL89723,,False,http://www.openphacts.org/units/Nanomolar,158996,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,879979,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Nc2ccccc2/C1=C/c1ccc(N2CCOCC2)cc1,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL86480,,CHEMBL86480,,False,http://www.openphacts.org/units/Nanomolar,159006,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,879984,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Nc2ccccc2/C1=C/c1ccc(N2CCCC2)cc1,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL314217,,CHEMBL314217,,False,http://www.openphacts.org/units/Nanomolar,159002,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,879989,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1c(Br)cc(/C=C2\C(=O)Nc3ccccc32)cc1C(C)(C)C,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL87746,,CHEMBL87746,,False,http://www.openphacts.org/units/Nanomolar,158995,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,882418,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Nc2ccccc2/C1=C/c1ccc(O)cc1,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL313578,,CHEMBL313578,,False,http://www.openphacts.org/units/Nanomolar,159000,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,882423,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,C/C(=C1\C(=O)Nc2ccccc21)c1ccc(N2CCCCC2)cc1,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL314798,,CHEMBL314798,,False,http://www.openphacts.org/units/Nanomolar,158966,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,882428,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL316008,,CHEMBL316008,,False,http://www.openphacts.org/units/Nanomolar,158976,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,882433,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Nc2ccccc2/C1=C/c1sccc1Br,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL87783,,CHEMBL87783,,False,http://www.openphacts.org/units/Nanomolar,158985,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,882438,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Nc2ccccc2/C1=C/c1cc(Br)cs1,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL316268,,CHEMBL316268,,False,http://www.openphacts.org/units/Nanomolar,158984,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,882443,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Nc2ccccc2/C1=C\c1ccco1,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL312826,,CHEMBL312826,,False,http://www.openphacts.org/units/Nanomolar,158980,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,883620,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1c(/C=C2\C(=O)Nc3ccccc32)[nH]c(C)c1C,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL313433,,CHEMBL313433,,False,http://www.openphacts.org/units/Nanomolar,158971,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,886270,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Nc2ccccc2/C1=C/c1ccc(N2CCCCC2)cc1,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL315701,,CHEMBL315701,,False,http://www.openphacts.org/units/Nanomolar,159001,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,888588,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL87810,,CHEMBL87810,,False,http://www.openphacts.org/units/Nanomolar,158999,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,889806,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c1/C(=C/c1ccc(N(C)C)cc1)C(=O)N2,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL89809,,CHEMBL89809,,False,http://www.openphacts.org/units/Nanomolar,158961,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,889811,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cc(Cl)c(/C=C2\C(=O)Nc3ccccc32)n1,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL89646,,CHEMBL89646,,False,http://www.openphacts.org/units/Nanomolar,158991,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,889816,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(/C=C2/C(=O)Nc3ccccc32)cc1,,,CHEMBL1131018,J. Med. Chem.,1998.0,"{'bei': '18.99', 'le': '0.34', 'lle': '0.70', 'sei': '17.18'}",CHEMBL48760,,CHEMBL48760,5.00,False,http://www.openphacts.org/units/Nanomolar,159011,=,1,True,=,,IC50,nM,,10000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,10.0
,891088,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL276711,SEMAXANIB,CHEMBL276711,,False,http://www.openphacts.org/units/Nanomolar,158975,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,892283,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(/C=C2\C(=O)Nc3ccccc32)cc(C(C)(C)C)c1O,,,CHEMBL1131018,J. Med. Chem.,1998.0,"{'bei': '12.32', 'le': '0.23', 'lle': '-1.17', 'sei': '8.73'}",CHEMBL89505,,CHEMBL89505,4.30,False,http://www.openphacts.org/units/Nanomolar,159012,=,1,True,=,,IC50,nM,,49500.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,49.5
,893318,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1c(Br)cc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc1C(C)(C)C,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL86944,,CHEMBL86944,,False,http://www.openphacts.org/units/Nanomolar,158967,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,893323,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CSc1ccc(/C=C2\C(=O)Nc3ccccc32)s1,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL89721,,CHEMBL89721,,False,http://www.openphacts.org/units/Nanomolar,158983,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,893328,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1ccc(/C=C2\C(=O)N(C)c3ccccc32)cc1,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL86921,,CHEMBL86921,,False,http://www.openphacts.org/units/Nanomolar,159014,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,894472,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=CN1CCN(c2ccc(/C=C3\C(=O)Nc4ccccc43)cc2)CC1,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL315546,,CHEMBL315546,,False,http://www.openphacts.org/units/Nanomolar,159009,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,100.0
,894477,[],CHEMBL697346,Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Insulin-like growth factor I receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=CN1CCN(c2ccc(/C=C3\C(=O)Nc4ccc(Br)cc43)cc2)CC1,,,CHEMBL1131018,J. Med. Chem.,1998.0,,CHEMBL88405,,CHEMBL88405,,False,http://www.openphacts.org/units/Nanomolar,159007,>,1,True,>,,IC50,nM,,50000.0,CHEMBL1957,Homo sapiens,Insulin-like growth factor I receptor,9606,,,IC50,uM,UO_0000065,,50.0
