molecule_chembl_id,canonical_smiles
CHEMBL3656721,Cn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2cccc(Cl)c2)CC3)n1
CHEMBL3822587,Cc1nn(C2CCN(C(=O)CO)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1
CHEMBL3652821,COc1ccccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2
CHEMBL3787614,Nc1ncnc2c1c(-c1cccc(OC[C@@H]3CCCO3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1
CHEMBL3785995,Nc1ncnc2c1c(-c1ccc(F)c(OCC34CCC(CC3)O4)c1)cn2[C@H]1C[C@@H](CN2CC[S+]([O-])CC2)C1
CHEMBL3785951,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cc(OC[C@@H]5CCCO5)ccc4F)c4c(N)ncnc43)C2)CC1
CHEMBL3661016,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(OCC(C)(C)CN(C)C)cc3Cl)nc1-2
CHEMBL3660973,COCCNC(=O)c1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccccc2C)CC3)c(OC)c1
CHEMBL3656719,COc1cccc(-c2c3c(nn2C)CCc2cnc(Nc4cnn(C5CCN(C(C)=O)CC5)c4)nc2-3)c1
CHEMBL1257998,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1
CHEMBL3823235,COc1cc(N2CCN(CCO)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1
CHEMBL3656629,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1C1CCC1)CC2
CHEMBL3656724,CC1Cc2nn(C)c(-c3ccccc3)c2-c2nc(Nc3ccn(CC(=O)N(C)C)n3)ncc21
CHEMBL3660900,CCOc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2
CHEMBL3656722,COc1ccccc1Cc1c2c(nn1C)CCc1cnc(Nc3cnn(CCN(C)C)c3)nc1-2
CHEMBL1809225,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccc(C)cn23)n1
CHEMBL3656564,COc1ccccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2C
CHEMBL3652814,COC(=O)c1cc2cccc(Nc3ncc4c(n3)-c3c(nn(C)c3Cc3ccccc3)CC4)c2o1
CHEMBL3661017,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(OCCCN(C)C)cc3Cl)nc1-2
CHEMBL3656565,COc1cc(OCCN2CCCC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1occc1C)CC2
CHEMBL3660984,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(C(=O)NC4CCN(C5CC5)CC4)cc3Cl)nc1-2
CHEMBL3656723,CN(C)CCn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2cccc(F)c2)CC3)cn1
CHEMBL3656618,Cn1nc2c(c1-c1ccc(F)cc1Cl)-c1nc(Nc3ccccc3)ncc1CC2
CHEMBL1760034,COc1cc(Nc2ncnc(Nc3ccc4ccccc4c3)n2)cc(OC)c1OC
CHEMBL3656613,Cc1cccc(-c2c3c(nn2C)CCc2cnc(Nc4ccccc4)nc2-3)c1Cl
CHEMBL1809224,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccc(F)cn23)n1
CHEMBL3655760,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2ncc(C(N)=O)s2)c2cccn2n1
CHEMBL3787436,Nc1ncnc2c1c(-c1cc(OC[C@@H]3CCCO3)ccc1F)cn2[C@H]1C[C@@H](CN2CC[S+]([O-])CC2)C1
CHEMBL3652813,COC(=O)c1cc2cccc(Nc3ncc4c(n3)-c3c(nn(C)c3Cc3ccccc3)CC4)c2s1
CHEMBL3661014,CCOc1cc(N2CCN(S(C)(=O)=O)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1ccccc1)CC2
CHEMBL563292,NCc1ccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5ccccc5Oc5ccccc5)c4)c3c2)cc1
CHEMBL3785500,Nc1ncnc2c1c(-c1cccc(OCC34CCC(CC3)O4)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1
CHEMBL3656725,CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccccc2)CC3)n1
CHEMBL1688363,CN1CCN([C@H]2C[C@@H](c3nc(-c4ccc5ccc(-c6ccccc6)nc5c4F)c4c(N)ncnn43)C2)CC1
CHEMBL3824296,Cc1nn(C2CCNCC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1
CHEMBL3822543,Cc1c(Nc2ncc(Cl)c(-c3cnc4ccccn34)n2)cnn1C1CCNCC1
CHEMBL3656726,Cn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(F)cc2)CC3)n1
CHEMBL3823030,Cc1nn(C2CCN(C(=O)[C@@H](C)O)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1
CHEMBL1667950,Cn1c(NC(=O)[C@H]2CC[C@H](c3nc(-c4ccc5ccc(-c6ccccc6)nc5c4F)c4c(N)nccn43)CC2)nc2ccccc21
CHEMBL3656728,Cn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(Cl)cc2)CC3)n1
CHEMBL3656729,Cn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2cccc(Cl)c2)CC3)cn1
CHEMBL3652817,Cn1nc2c(c1-c1ccccc1)-c1nc(Nc3ccccc3)ncc1CC2
CHEMBL3786167,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cccc(OC[C@@H]5CCCO5)c4F)c4c(N)ncnc43)C2)CC1
CHEMBL3656552,COc1cc(OCCN2CCCC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1cc(C)ccc1Cl)CC2
CHEMBL3656727,CC(C)c1c2c(nn1C)CC(C)c1cnc(Nc3ccccc3)nc1-2
CHEMBL3656610,COc1ccc(-c2c3c(nn2C)CCc2cnc(Nc4ccccc4OC)nc2-3)c(Cl)c1
CHEMBL3660965,CNC(=O)c1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccccc2)CC3)c(OC)c1
CHEMBL3656622,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2
CHEMBL450071,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2ccc(F)cc2C(=O)NC[C@@H](O)CO)c2cc[nH]c2n1
CHEMBL3655738,C[C@@]1(C(=O)Nc2ncc(Cl)s2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1
CHEMBL3656731,CN(C)C(=O)Cn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2)CC3)cn1
CHEMBL3656730,Cc1cc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2Cl)CC3)nn1C
CHEMBL3037916,COc1cc(-c2ccccc2)nc2cc(-c3nc([C@H]4C[C@@H](N5CCN(C)CC5)C4)n4ccnc(N)c34)ccc12
CHEMBL261253,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1)nc2[C@H]1C[C@H](CN2CCOCC2)C1
CHEMBL3656568,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1occc1C)CC2
CHEMBL1809044,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1
CHEMBL3656733,COCCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2cccc(C(F)(F)F)c2)CC3)n1
CHEMBL3660898,CCOc1cc(C(=O)NC2CN(C)C2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2
CHEMBL3660897,CCOc1cc(C(=O)N[C@H]2CC[C@H](N3CCOCC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2
CHEMBL1667935,C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c3c(N)ncnn32)C1
CHEMBL3656573,Cn1nc(C2CC2)cc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2
CHEMBL3656732,CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2cccc(C)c2)CC3)n1
CHEMBL3823549,COc1cc(OCCCN2CCCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1
CHEMBL258648,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1)nc2[C@H]1C[C@@H](N2CCOCC2)C1
CHEMBL1097358,Cc1cc(N2CCN(C)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
CHEMBL460997,COCCN1CCC(c2cc(C)c3nc(-c4c(NCCn5cc(Cl)cn5)cc[nH]c4=O)[nH]c3c2)CC1
CHEMBL468671,COCCN1CCC(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1
CHEMBL411074,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1)nc2[C@H]1C[C@@H](CN2CCOCC2)C1
CHEMBL1760049,COc1ccc(Nc2nccc(Nc3cnc4ccccc4c3)n2)cc1OC
CHEMBL3656736,CN(C)C(=O)Cn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2Cl)CC3)n1
CHEMBL3656735,COc1cccc(-c2c3c(nn2C)CCc2cnc(Nc4ccn(CCN(C)C)n4)nc2-3)c1
CHEMBL3656737,CC(=O)N1CCC(n2cc(Nc3ncc4c(n3)-c3c(nn(C)c3Cc3c(Cl)cccc3Cl)CC4)cn2)CC1
CHEMBL3656734,COCCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccccc2)C[C@@H]3C)n1
