activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,289618,[],CHEMBL707874,Cytotoxicity against human pancreatic carcinoma MIA PaCa-2 cell lines,F,,,BAO_0003036,BAO_0000219,cell-based format,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1128154,Bioorg. Med. Chem. Lett.,1995.0,,CHEMBL53463,DOXORUBICIN,CHEMBL53463,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,15467,=,1,False,=,,ED50,ug ml-1,,0.00136,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,ED50,ug ml-1,UO_0000274,,0.00136
,298858,[],CHEMBL762843,Concentration required to inhibit the colony formation of pancreatic human (PACA) cell lines by 50%,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCC(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1133463,J. Med. Chem.,2000.0,,CHEMBL14227,BUTANOIC ACID,CHEMBL14227,,False,http://www.openphacts.org/units/Nanomolar,187138,=,1,True,=,,IC50,nM,,250000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,250.0
,303804,[],CHEMBL762843,Concentration required to inhibit the colony formation of pancreatic human (PACA) cell lines by 50%,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCC(=O)OCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,,,CHEMBL1133463,J. Med. Chem.,2000.0,,CHEMBL321328,,CHEMBL321328,5.40,False,http://www.openphacts.org/units/Nanomolar,187144,=,1,True,=,,IC50,nM,,4000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,4.0
,305571,[],CHEMBL876064,Inhibitory concentration of compound against growth of human pancreatic carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[n+]1c(/C=c2\s/c(=C3/Sc4ccccc4N3C)c(=O)n2-c2ccccc2)sc2ccccc21.Cc1ccc(S(=O)(=O)[O-])cc1,,,CHEMBL1130168,J. Med. Chem.,1997.0,,CHEMBL106653,,CHEMBL1179965,7.40,False,http://www.openphacts.org/units/Nanomolar,201446,=,1,True,=,,IC50,nM,,40.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,0.04
,323593,[],CHEMBL876064,Inhibitory concentration of compound against growth of human pancreatic carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CCN1/C(=C/C=c2\s/c(=C\c3sc4ccccc4[n+]3CC)n(-c3ccccc3)c2=O)Sc2ccccc21.[I-],,,CHEMBL1130168,J. Med. Chem.,1997.0,,CHEMBL108063,,CHEMBL1179980,7.16,False,http://www.openphacts.org/units/Nanomolar,201432,=,1,True,=,,IC50,nM,,70.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,0.07
,323599,[],CHEMBL876064,Inhibitory concentration of compound against growth of human pancreatic carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)[O-].CCn1c(=O)/c(=C2\Sc3ccccc3N2C)s/c1=C\c1sc2ccccc2[n+]1CC,,,CHEMBL1130168,J. Med. Chem.,1997.0,,CHEMBL280643,,CHEMBL1179988,7.22,False,http://www.openphacts.org/units/Nanomolar,201444,=,1,True,=,,IC50,nM,,60.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,0.06
,325891,[],CHEMBL876064,Inhibitory concentration of compound against growth of human pancreatic carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CCn1c(=O)/c(=C2\Sc3ccccc3N2C)s/c1=C\c1sc2ccccc2[n+]1CC.[I-],,,CHEMBL1130168,J. Med. Chem.,1997.0,,CHEMBL108793,,CHEMBL1179988,7.30,False,http://www.openphacts.org/units/Nanomolar,201447,=,1,True,=,,IC50,nM,,50.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,IC50,uM,UO_0000065,,0.05
,516192,[],CHEMBL762846,Cytotoxicity against PACA-2 cell line in the purdue cell culture screen was determined,F,,,BAO_0003036,BAO_0000219,cell-based format,CC(C)CCC1([C@@H](C)[C@@]2(O)[C@@H](O)C[C@@]3(C)C4CC[C@@]5(C)Cc6nc7c(nc6C[C@]5(C)[C@@]4(C)CC[C@@]32C)C[C@]2(C)CCC3C4=C[C@@H]5OC6(CC(C)(C)CO6)[C@@H](C)[C@@H]5[C@@]4(C)[C@H](O)C[C@]3(C)[C@@]2(C)C7)OCCO1,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1131928,Bioorg. Med. Chem. Lett.,1999.0,,CHEMBL263154,,CHEMBL263154,,False,http://www.openphacts.org/units/Micromolar,258642,>,1,False,>,,ED50,uM,,2.2,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,ED50,uM,UO_0000064,,2.2
,517325,[],CHEMBL759033,Cytotoxic activity was tested against humanPAC-2 (pancreatic carcinoma) cell line,F,,,BAO_0003036,BAO_0000219,cell-based format,CCCCCCCCCCCCC(O)C1CCC(C(O)CCC(O)CC(O)CC(O)CCCC(O)CC2=CC(C)OC2=O)O1,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1128797,Bioorg. Med. Chem. Lett.,1995.0,,CHEMBL54831,,CHEMBL54831,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,92777,=,1,False,=,,ED50,ug ml-1,,0.77,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,ED50,ug ml-1,UO_0000274,,0.77
,520011,[],CHEMBL762846,Cytotoxicity against PACA-2 cell line in the purdue cell culture screen was determined,F,,,BAO_0003036,BAO_0000219,cell-based format,CC(C)CCC1([C@@H](C)[C@@]2(O)[C@@H](O)C[C@@]3(C)C4CC[C@@]5(C)C[C@@H](O)CC[C@]5(C)[C@@]4(C)CC[C@@]32C)OCCO1,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1131928,Bioorg. Med. Chem. Lett.,1999.0,,CHEMBL135910,,CHEMBL135910,,False,http://www.openphacts.org/units/Micromolar,258647,=,1,False,=,,ED50,uM,,1.2,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,ED50,uM,UO_0000064,,1.2
,520019,[],CHEMBL762846,Cytotoxicity against PACA-2 cell line in the purdue cell culture screen was determined,F,,,BAO_0003036,BAO_0000219,cell-based format,CO/N=C1\C[C@]2(C)CCC3C4=C[C@@H]5OC6(CC(C)(C)CO6)[C@@H](C)[C@@H]5[C@@]4(C)[C@H](O)C[C@]3(C)[C@@]2(C)C[C@H]1N,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1131928,Bioorg. Med. Chem. Lett.,1999.0,,CHEMBL135227,,CHEMBL135227,,False,http://www.openphacts.org/units/Micromolar,258644,=,1,False,=,,ED50,uM,,14.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,ED50,uM,UO_0000064,,14.0
,521234,[],CHEMBL756858,Cytotoxic activity was tested against human PAC-2 (pancreatici carcinoma) cell line,F,,,BAO_0003036,BAO_0000219,cell-based format,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1128797,Bioorg. Med. Chem. Lett.,1995.0,,CHEMBL53463,DOXORUBICIN,CHEMBL53463,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,92778,=,1,False,=,,ED50,ug ml-1,,0.031,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,ED50,ug ml-1,UO_0000274,,0.031
,523230,[],CHEMBL760685,Growth inhibitory activity against PaCa-2 human solid tumor cell line using MTT assay,F,,,BAO_0000189,BAO_0000219,cell-based format,COC1=CC(=O)c2c(c(COC(C)=O)cn2C)C1=O,,,CHEMBL1135537,J. Med. Chem.,2002.0,,CHEMBL118295,,CHEMBL118295,,False,http://www.openphacts.org/units/Nanomolar,224617,=,1,True,=,,GI50,nM,,4.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,GI50,uM,UO_0000065,,0.004
,526461,[],CHEMBL762846,Cytotoxicity against PACA-2 cell line in the purdue cell culture screen was determined,F,,,BAO_0003036,BAO_0000219,cell-based format,CC(=O)O[C@H]1CC[C@@]2(C)C(=CCC3[C@]4(C)CC(=O)[C@](O)([C@H](C)C5(CCC(C)C)OCCO5)[C@@]4(C)CC[C@@]32C)C1,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1131928,Bioorg. Med. Chem. Lett.,1999.0,,CHEMBL334995,,CHEMBL334995,,False,http://www.openphacts.org/units/Micromolar,258640,=,1,False,=,,ED50,uM,,2.2,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,ED50,uM,UO_0000064,,2.2
,526469,[],CHEMBL762846,Cytotoxicity against PACA-2 cell line in the purdue cell culture screen was determined,F,,,BAO_0003036,BAO_0000219,cell-based format,CC(C)C[C@@]1(O)O[C@H]2C[C@@]3(C)C4CC=C5C[C@@H](O)CC[C@]5(C)[C@@]4(C)CC[C@]3(C)[C@@]2(O)[C@@H]1C,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1131928,Bioorg. Med. Chem. Lett.,1999.0,,CHEMBL433850,,CHEMBL433850,,False,http://www.openphacts.org/units/Micromolar,258652,=,1,False,=,,ED50,uM,,0.75,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,ED50,uM,UO_0000064,,0.75
,526477,[],CHEMBL762846,Cytotoxicity against PACA-2 cell line in the purdue cell culture screen was determined,F,,,BAO_0003036,BAO_0000219,cell-based format,CC(C)CCC1([C@@H](C)[C@@]2(O)C(=O)C[C@@]3(C)C4CC[C@@]5(C)C[C@@H](O)CC[C@]5(C)[C@@]4(C)CC[C@@]32C)OCCO1,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1131928,Bioorg. Med. Chem. Lett.,1999.0,,CHEMBL135156,,CHEMBL135156,,False,http://www.openphacts.org/units/Micromolar,258646,=,1,False,=,,ED50,uM,,23.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,ED50,uM,UO_0000064,,23.0
,528459,[],CHEMBL760685,Growth inhibitory activity against PaCa-2 human solid tumor cell line using MTT assay,F,,,BAO_0000189,BAO_0000219,cell-based format,COC1=CC(=O)c2c(cc(COP(N)(=O)N3CCOCC3)n2C)C1=O,,,CHEMBL1135537,J. Med. Chem.,2002.0,,CHEMBL39897,,CHEMBL39897,,False,http://www.openphacts.org/units/Nanomolar,224622,=,1,True,=,,GI50,nM,,10000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,GI50,uM,UO_0000065,,10.0
,532020,[],CHEMBL762846,Cytotoxicity against PACA-2 cell line in the purdue cell culture screen was determined,F,,,BAO_0003036,BAO_0000219,cell-based format,CC(=O)O[C@H]1CC[C@@]2(C)C(=CCC3[C@]4(C)C[C@H](O)[C@](O)([C@H](C)C5(CCC(C)C)OCCO5)[C@@]4(C)CC[C@@]32C)C1,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1131928,Bioorg. Med. Chem. Lett.,1999.0,,CHEMBL441660,,CHEMBL441660,,False,http://www.openphacts.org/units/Micromolar,258653,=,1,False,=,,ED50,uM,,11.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,ED50,uM,UO_0000064,,11.0
,532028,[],CHEMBL762846,Cytotoxicity against PACA-2 cell line in the purdue cell culture screen was determined,F,,,BAO_0003036,BAO_0000219,cell-based format,CC(C)CCC(=O)[C@@H](C)[C@@]1(O)[C@H](O)C[C@@]2(C)C3CC[C@@]4(C)C[C@@H](O)CC[C@]4(C)[C@@]3(C)CC[C@@]21C,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1131928,Bioorg. Med. Chem. Lett.,1999.0,,CHEMBL335985,,CHEMBL335985,,False,http://www.openphacts.org/units/Micromolar,258651,=,1,False,=,,ED50,uM,,23.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,ED50,uM,UO_0000064,,23.0
,533320,[],CHEMBL762846,Cytotoxicity against PACA-2 cell line in the purdue cell culture screen was determined,F,,,BAO_0003036,BAO_0000219,cell-based format,CC(C)CCC(=O)[C@@H](C)[C@@]1(O)C(=O)C[C@@]2(C)C3CC[C@@]4(C)C[C@@H](O)CC[C@]4(C)[C@@]3(C)CC[C@@]21C,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1131928,Bioorg. Med. Chem. Lett.,1999.0,,CHEMBL132861,,CHEMBL132861,,False,http://www.openphacts.org/units/Micromolar,258645,=,1,False,=,,ED50,uM,,30.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,ED50,uM,UO_0000064,,30.0
,535995,[],CHEMBL762846,Cytotoxicity against PACA-2 cell line in the purdue cell culture screen was determined,F,,,BAO_0003036,BAO_0000219,cell-based format,CC(=O)O[C@H]1CC[C@@]2(C)[C@@](C)(CCC3[C@]2(C)CC[C@@]2(C)[C@@]3(C)C[C@@H](O)[C@]2(O)[C@H](C)C2(CCC(C)C)OCCO2)C1,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1131928,Bioorg. Med. Chem. Lett.,1999.0,,CHEMBL135600,,CHEMBL135600,,False,http://www.openphacts.org/units/Micromolar,258648,=,1,False,=,,ED50,uM,,23.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,ED50,uM,UO_0000064,,23.0
,537319,[],CHEMBL762846,Cytotoxicity against PACA-2 cell line in the purdue cell culture screen was determined,F,,,BAO_0003036,BAO_0000219,cell-based format,CC(C)CCC1([C@@H](C)[C@@]2(O)[C@@H](O)C[C@@]3(C)C4CC[C@]5(C)Cc6nc7c(nc6C[C@]5(C)[C@]4(C)CC[C@@]32C)C[C@@]2(C)CCC3[C@@H]4C[C@@H]5OC6(O[C@](C)(CO)C[C@H]6O)[C@@H](C)[C@]5(O)[C@@]4(C)[C@H](O)C[C@]3(C)[C@@]2(C)C7)OCCO1,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1131928,Bioorg. Med. Chem. Lett.,1999.0,,CHEMBL267513,,CHEMBL267513,,False,http://www.openphacts.org/units/Micromolar,258643,=,1,False,=,,ED50,uM,,2.4,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,ED50,uM,UO_0000064,,2.4
,537327,[],CHEMBL762846,Cytotoxicity against PACA-2 cell line in the purdue cell culture screen was determined,F,,,BAO_0003036,BAO_0000219,cell-based format,C[C@@H]1[C@]2(O[C@H]3C=C4[C@@H]5CC[C@H]6Cc7nc8c(nc7C[C@]6(C)[C@H]5C[C@@H](O)[C@]4(C)[C@]31O)C[C@@H]1CC[C@H]3C4=CC[C@@H]5[C@H](C)[C@@]6(OC[C@]45C(=O)C[C@@H]3[C@@]1(C)C8)OC(C)(C)C[C@H]6O)O[C@](C)(CO)C[C@H]2O,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1131928,Bioorg. Med. Chem. Lett.,1999.0,,CHEMBL269081,CEPHALOSTATIN 1,CHEMBL269081,,False,http://www.openphacts.org/units/Micromolar,258641,=,1,False,=,,ED50,uM,,4.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,ED50,uM,UO_0000064,,4.0
,537985,[],CHEMBL760685,Growth inhibitory activity against PaCa-2 human solid tumor cell line using MTT assay,F,,,BAO_0000189,BAO_0000219,cell-based format,COC1=CC(=O)c2c(cc(COP(=O)(N(C)CCBr)N(C)CCBr)n2C)C1=O,,,CHEMBL1135537,J. Med. Chem.,2002.0,,CHEMBL117667,,CHEMBL117667,,False,http://www.openphacts.org/units/Nanomolar,224619,=,1,True,=,,GI50,nM,,8.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,GI50,uM,UO_0000065,,0.008
,538627,[],CHEMBL762846,Cytotoxicity against PACA-2 cell line in the purdue cell culture screen was determined,F,,,BAO_0003036,BAO_0000219,cell-based format,CC(C)CCC1([C@@H](C)[C@@]2(O)[C@H](O)C[C@@]3(C)C4CC[C@@]5(C)C[C@@H](O)CC[C@]5(C)[C@@]4(C)CC[C@@]32C)OCCO1,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1131928,Bioorg. Med. Chem. Lett.,1999.0,,CHEMBL132438,,CHEMBL132438,,False,http://www.openphacts.org/units/Micromolar,258649,=,1,False,=,,ED50,uM,,6.4,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,ED50,uM,UO_0000064,,6.4
,539193,[],CHEMBL760685,Growth inhibitory activity against PaCa-2 human solid tumor cell line using MTT assay,F,,,BAO_0000189,BAO_0000219,cell-based format,COC1=CC(=O)c2c(cc(COC(C)=O)n2C)C1=O,,,CHEMBL1135537,J. Med. Chem.,2002.0,,CHEMBL115693,,CHEMBL115693,,False,http://www.openphacts.org/units/Nanomolar,224613,=,1,True,=,,GI50,nM,,35000.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,GI50,uM,UO_0000065,,35.0
,539203,[],CHEMBL760685,Growth inhibitory activity against PaCa-2 human solid tumor cell line using MTT assay,F,,,BAO_0000189,BAO_0000219,cell-based format,COC1=CC(=O)c2c(c(COP(=O)(N(C)CCBr)N(C)CCBr)cn2C)C1=O,,,CHEMBL1135537,J. Med. Chem.,2002.0,,CHEMBL118789,,CHEMBL118789,,False,http://www.openphacts.org/units/Nanomolar,224616,=,1,True,=,,GI50,nM,,25.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,GI50,uM,UO_0000065,,0.025
,539769,[],CHEMBL762846,Cytotoxicity against PACA-2 cell line in the purdue cell culture screen was determined,F,,,BAO_0003036,BAO_0000219,cell-based format,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1131928,Bioorg. Med. Chem. Lett.,1999.0,,CHEMBL359744,DOXORUBICIN HYDROCHLORIDE,CHEMBL53463,,False,http://www.openphacts.org/units/Micromolar,258639,=,1,False,=,,ED50,uM,,6.3,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,ED50,uM,UO_0000064,,6.3
,542547,[],CHEMBL762846,Cytotoxicity against PACA-2 cell line in the purdue cell culture screen was determined,F,,,BAO_0003036,BAO_0000219,cell-based format,CC(=O)O[C@H]1CC[C@@]2(C)[C@@](C)(CCC3[C@]2(C)CC[C@@]2(C)[C@@]3(C)CC(=O)[C@]2(O)[C@H](C)C2(CCC(C)C)OCCO2)C1,Non standard unit for type,Units for this activity type are unusual and may be incorrect (or the standard_type may be incorrect),CHEMBL1131928,Bioorg. Med. Chem. Lett.,1999.0,,CHEMBL339839,,CHEMBL339839,,False,http://www.openphacts.org/units/Micromolar,258650,=,1,False,=,,ED50,uM,,88.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,ED50,uM,UO_0000064,,88.0
,545661,[],CHEMBL760685,Growth inhibitory activity against PaCa-2 human solid tumor cell line using MTT assay,F,,,BAO_0000189,BAO_0000219,cell-based format,COC1=CC(=O)c2c(c(COP(N)(=O)N(CCBr)CCBr)cn2C)C1=O,,,CHEMBL1135537,J. Med. Chem.,2002.0,,CHEMBL39519,,CHEMBL39519,,False,http://www.openphacts.org/units/Nanomolar,224614,=,1,True,=,,GI50,nM,,220.0,CHEMBL614725,Homo sapiens,MIA PaCa-2,9606,,,GI50,uM,UO_0000065,,0.22
