activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
Not Active,692477,[],CHEMBL821011,Inhibition of Vascular endothelial growth factor receptor 3 (No effect),B,,,BAO_0000179,BAO_0000357,single protein format,COC1=CC(=O)C=CC1=O,,,CHEMBL1145828,J. Med. Chem.,2003.0,,CHEMBL430845,,CHEMBL430845,,False,,184693,,1,False,,,NI,,,,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,NI,,,,
Not Active,702027,[],CHEMBL821011,Inhibition of Vascular endothelial growth factor receptor 3 (No effect),B,,,BAO_0000179,BAO_0000357,single protein format,CC(O)C(/N=C1\C(O)=CC(=O)C(O)=C1CC1CCCC2CCCCC21)C(=O)O,,,CHEMBL1145828,J. Med. Chem.,2003.0,,CHEMBL442388,,CHEMBL442388,,False,,184696,,1,False,,,NI,,,,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,NI,,,,
Not Active,703252,[],CHEMBL821011,Inhibition of Vascular endothelial growth factor receptor 3 (No effect),B,,,BAO_0000179,BAO_0000357,single protein format,COC1=CC(=O)C(N[C@@H](CO)C(=O)O)=CC1=O,,,CHEMBL1145828,J. Med. Chem.,2003.0,,CHEMBL319347,,CHEMBL319347,,False,,184694,,1,False,,,NI,,,,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,NI,,,,
Not Active,708486,[],CHEMBL821011,Inhibition of Vascular endothelial growth factor receptor 3 (No effect),B,,,BAO_0000179,BAO_0000357,single protein format,COC1=CC(=O)C=C(Cc2ccccc2)C1=O,,,CHEMBL1145828,J. Med. Chem.,2003.0,,CHEMBL99058,,CHEMBL99058,,False,,184698,,1,False,,,NI,,,,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,NI,,,,
,750660,[],CHEMBL820850,Inhibition of Vascular endothelial growth factor receptor 3,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)n[nH]1,,,CHEMBL1148336,J. Med. Chem.,2004.0,,CHEMBL115220,,CHEMBL115220,,False,http://www.openphacts.org/units/Nanomolar,215208,>,1,True,>,,IC50,nM,,10000.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,10000.0
,1038864,[],CHEMBL811925,Inhibition of Vascular endothelial growth factor receptor 3,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,,,CHEMBL1145920,J. Med. Chem.,2003.0,"{'bei': '19.06', 'le': '0.35', 'lle': '3.48', 'sei': '13.23'}",CHEMBL150894,CEP-5214,CHEMBL150894,8.40,False,http://www.openphacts.org/units/Nanomolar,294381,=,1,True,=,,IC50,nM,,4.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,4.0
,1152811,[],CHEMBL820848,In vitro inhibition of Vascular endothelial growth factor receptor 3 [VEGFR-3(Flt-4)] expressed in baculovirus,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,,,CHEMBL1135689,J. Med. Chem.,2002.0,"{'bei': '20.86', 'le': '0.39', 'lle': '2.78', 'sei': '14.34'}",CHEMBL153843,,CHEMBL153843,7.75,True,http://www.openphacts.org/units/Nanomolar,300013,=,1,True,=,,IC50,nM,,18.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,18.0
,1175318,[],CHEMBL820848,In vitro inhibition of Vascular endothelial growth factor receptor 3 [VEGFR-3(Flt-4)] expressed in baculovirus,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,,,CHEMBL1135689,J. Med. Chem.,2002.0,"{'bei': '13.95', 'le': '0.30', 'lle': '1.63', 'sei': '11.15'}",CHEMBL24828,VANDETANIB,CHEMBL24828,6.63,False,http://www.openphacts.org/units/Nanomolar,300009,=,1,True,=,,IC50,nM,,233.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,233.0
,1175343,[],CHEMBL820848,In vitro inhibition of Vascular endothelial growth factor receptor 3 [VEGFR-3(Flt-4)] expressed in baculovirus,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,,,CHEMBL1135689,J. Med. Chem.,2002.0,"{'bei': '30.64', 'le': '0.55', 'lle': '4.18', 'sei': '16.26'}",CHEMBL276711,SEMAXANIB,CHEMBL276711,7.30,False,http://www.openphacts.org/units/Nanomolar,300010,=,1,True,=,,IC50,nM,,50.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,50.0
,1180532,[],CHEMBL820848,In vitro inhibition of Vascular endothelial growth factor receptor 3 [VEGFR-3(Flt-4)] expressed in baculovirus,B,,,BAO_0000190,BAO_0000019,assay format,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1.O=C(O)CCC(=O)O,,,CHEMBL1135689,J. Med. Chem.,2002.0,"{'bei': '19.35', 'le': '0.37', 'lle': '1.70', 'sei': '13.23'}",CHEMBL75232,,CHEMBL101253,6.71,False,http://www.openphacts.org/units/Nanomolar,300012,=,1,True,=,,IC50,nM,,195.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,195.0
,1183184,[],CHEMBL820848,In vitro inhibition of Vascular endothelial growth factor receptor 3 [VEGFR-3(Flt-4)] expressed in baculovirus,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1cccc(-c2cncc3ccccc23)c1)c1ccccc1NCc1ccncc1,,,CHEMBL1135689,J. Med. Chem.,2002.0,"{'bei': '16.92', 'le': '0.30', 'lle': '1.12', 'sei': '10.89'}",CHEMBL347537,,CHEMBL347537,7.28,False,http://www.openphacts.org/units/Nanomolar,300011,=,1,True,=,,IC50,nM,,52.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,52.0
,1516923,[],CHEMBL830767,Selectivity for Vascular endothelial growth factor receptor 3 by homologous time-resolved fluorescence assay,B,,,BAO_0000179,BAO_0000357,single protein format,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccn4)c3)o2)c1,,,CHEMBL1142709,J. Med. Chem.,2005.0,,CHEMBL194176,,CHEMBL194176,,False,http://www.openphacts.org/units/Micromolar,393059,=,1,False,=,,Selectivity,uM,,0.01,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,Selectivity,uM,UO_0000064,,0.01
,1517057,[],CHEMBL830767,Selectivity for Vascular endothelial growth factor receptor 3 by homologous time-resolved fluorescence assay,B,,,BAO_0000179,BAO_0000357,single protein format,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccc4F)c3)o2)c1,,,CHEMBL1142709,J. Med. Chem.,2005.0,,CHEMBL372474,GW678313X,CHEMBL372474,,False,http://www.openphacts.org/units/Micromolar,393182,=,1,False,=,,Selectivity,uM,,0.055,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,Selectivity,uM,UO_0000064,,0.055
Not Determined,1517172,[],CHEMBL830772,Selectivity for Vascular endothelial growth factor receptor 3 by homologous time-resolved fluorescence assay; No data,B,,,BAO_0002136,BAO_0000357,single protein format,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccc4Cl)c3)o2)c1,,,CHEMBL1142709,J. Med. Chem.,2005.0,,CHEMBL191993,,CHEMBL191993,,False,,393204,,1,False,,,Selectivity,,,,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,Selectivity,uM,,,
,1609151,[],CHEMBL882599,Inhibitory concentration against FLT4 with 4 uM Biotin-Ahx-AEEEYFFLFA-amide for 1 hr at ambient temperature,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)c1,,,CHEMBL1141091,J. Med. Chem.,2005.0,"{'bei': '21.00', 'le': '0.40', 'lle': '3.00', 'sei': '8.49'}",CHEMBL196363,,CHEMBL196363,7.89,True,http://www.openphacts.org/units/Nanomolar,402752,=,1,True,=,,IC50,nM,,13.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,13.0
,1609237,[],CHEMBL871635,Inhibitory concentration against Vascular endothelial growth factor receptor 3 with 4 uM Biotin-Ahx-AEEEYFFLFA-amide for 1 hr at ambient temperature with 1 mM ATP at pH 7.5,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1sc2ncnc(N)c2c1-c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1,,,CHEMBL1141091,J. Med. Chem.,2005.0,"{'bei': '15.30', 'le': '0.30', 'lle': '1.01', 'sei': '7.60'}",CHEMBL381207,,CHEMBL381207,7.06,False,http://www.openphacts.org/units/Nanomolar,402774,=,1,True,=,,IC50,nM,,87.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,87.0
Not Active,1650243,[],CHEMBL860889,Average Binding Constant for FLT4; NA=Not Active at 10 uM,B,,,BAO_0000034,BAO_0000357,single protein format,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,,CHEMBL1144455,Nat. Biotechnol.,2005.0,,CHEMBL554,LAPATINIB,CHEMBL554,,False,,405809,,1,False,,,Kd,,,,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,Kd,,,,
Not Active,1650244,[],CHEMBL860889,Average Binding Constant for FLT4; NA=Not Active at 10 uM,B,,,BAO_0000034,BAO_0000357,single protein format,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,,,CHEMBL1144455,Nat. Biotechnol.,2005.0,,CHEMBL607707,PELITINIB,CHEMBL607707,,False,,405810,,1,False,,,Kd,,,,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,Kd,,,,
,1650245,[],CHEMBL860889,Average Binding Constant for FLT4; NA=Not Active at 10 uM,B,,,BAO_0000034,BAO_0000357,single protein format,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,,,CHEMBL1144455,Nat. Biotechnol.,2005.0,"{'bei': '19.38', 'le': '0.37', 'lle': '1.71', 'sei': '13.26'}",CHEMBL101253,VATALANIB,CHEMBL101253,6.72,False,http://www.openphacts.org/units/Nanomolar,405812,=,1,True,=,,Kd,nM,,190.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,Kd,uM,UO_0000065,,0.19
,1650246,[],CHEMBL860889,Average Binding Constant for FLT4; NA=Not Active at 10 uM,B,,,BAO_0000034,BAO_0000357,single protein format,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,,,CHEMBL1144455,Nat. Biotechnol.,2005.0,"{'bei': '18.71', 'le': '0.35', 'lle': '4.13', 'sei': '9.65'}",CHEMBL535,SUNITINIB,CHEMBL535,7.46,True,http://www.openphacts.org/units/Nanomolar,405813,=,1,True,=,,Kd,nM,,35.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,Kd,uM,UO_0000065,,0.035
Not Active,1650247,[],CHEMBL860889,Average Binding Constant for FLT4; NA=Not Active at 10 uM,B,,,BAO_0000034,BAO_0000357,single protein format,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,,,CHEMBL1144455,Nat. Biotechnol.,2005.0,,CHEMBL124660,TANDUTINIB,CHEMBL124660,,False,,405814,,1,False,,,Kd,,,,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,Kd,,,,
Not Active,1650248,[],CHEMBL860889,Average Binding Constant for FLT4; NA=Not Active at 10 uM,B,,,BAO_0000034,BAO_0000357,single protein format,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,,,CHEMBL1144455,Nat. Biotechnol.,2005.0,,CHEMBL91829,RUBOXISTAURIN,CHEMBL91829,,False,,405815,,1,False,,,Kd,,,,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,Kd,,,,
,1650249,[],CHEMBL860889,Average Binding Constant for FLT4; NA=Not Active at 10 uM,B,,,BAO_0000034,BAO_0000357,single protein format,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,,,CHEMBL1144455,Nat. Biotechnol.,2005.0,"{'bei': '16.77', 'le': '0.33', 'lle': '2.25', 'sei': '8.44'}",CHEMBL1336,SORAFENIB,CHEMBL1336,7.80,True,http://www.openphacts.org/units/Nanomolar,405816,=,1,True,=,,Kd,nM,,16.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,Kd,uM,UO_0000065,,0.016
Not Active,1650250,[],CHEMBL860889,Average Binding Constant for FLT4; NA=Not Active at 10 uM,B,,,BAO_0000034,BAO_0000357,single protein format,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,,,CHEMBL1144455,Nat. Biotechnol.,2005.0,,CHEMBL14762,SELICICLIB,CHEMBL14762,,False,,405817,,1,False,,,Kd,,,,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,Kd,,,,
Not Active,1650251,[],CHEMBL860889,Average Binding Constant for FLT4; NA=Not Active at 10 uM,B,,,BAO_0000034,BAO_0000357,single protein format,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,,,CHEMBL1144455,Nat. Biotechnol.,2005.0,,CHEMBL428690,ALVOCIDIB,CHEMBL428690,,False,,405818,,1,False,,,Kd,,,,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,Kd,,,,
,1651687,[],CHEMBL860889,Average Binding Constant for FLT4; NA=Not Active at 10 uM,B,,,BAO_0000034,BAO_0000357,single protein format,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1144455,Nat. Biotechnol.,2005.0,"{'bei': '16.09', 'le': '0.29', 'lle': '3.16', 'sei': '10.81'}",CHEMBL388978,STAUROSPORINE,CHEMBL388978,7.51,False,http://www.openphacts.org/units/Nanomolar,405819,=,1,True,=,,Kd,nM,,31.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,Kd,uM,UO_0000065,,0.031
Not Active,1651688,[],CHEMBL860889,Average Binding Constant for FLT4; NA=Not Active at 10 uM,B,,,BAO_0000034,BAO_0000357,single protein format,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,,,CHEMBL1144455,Nat. Biotechnol.,2005.0,,CHEMBL278041,SB-202190,CHEMBL278041,,False,,405800,,1,False,,,Kd,,,,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,Kd,,,,
Not Active,1651689,[],CHEMBL860889,Average Binding Constant for FLT4; NA=Not Active at 10 uM,B,,,BAO_0000034,BAO_0000357,single protein format,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,,,CHEMBL1144455,Nat. Biotechnol.,2005.0,,CHEMBL10,SB-203580,CHEMBL10,,False,,405801,,1,False,,,Kd,,,,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,Kd,,,,
Not Active,1651690,[],CHEMBL860889,Average Binding Constant for FLT4; NA=Not Active at 10 uM,B,,,BAO_0000034,BAO_0000357,single protein format,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,,,CHEMBL1144455,Nat. Biotechnol.,2005.0,,CHEMBL119385,NEFLAMAPIMOD,CHEMBL119385,,False,,405802,,1,False,,,Kd,,,,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,Kd,,,,
,1651691,[],CHEMBL860889,Average Binding Constant for FLT4; NA=Not Active at 10 uM,B,,,BAO_0000034,BAO_0000357,single protein format,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,,,CHEMBL1144455,Nat. Biotechnol.,2005.0,"{'bei': '10.62', 'le': '0.20', 'lle': '-0.39', 'sei': '6.95'}",CHEMBL103667,DORAMAPIMOD,CHEMBL103667,5.60,False,http://www.openphacts.org/units/Nanomolar,405803,=,1,True,=,,Kd,nM,,2500.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,Kd,uM,UO_0000065,,2.5
Not Active,1651692,[],CHEMBL860889,Average Binding Constant for FLT4; NA=Not Active at 10 uM,B,,,BAO_0000034,BAO_0000357,single protein format,Oc1c2ccccc2c2c3c(cccc13)N=N2,,,CHEMBL1144455,Nat. Biotechnol.,2005.0,,CHEMBL1725279,SP-600125,CHEMBL1725279,,False,,405804,,1,False,,,Kd,,,,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,Kd,,,,
Not Active,1651693,[],CHEMBL860889,Average Binding Constant for FLT4; NA=Not Active at 10 uM,B,,,BAO_0000034,BAO_0000357,single protein format,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,,,CHEMBL1144455,Nat. Biotechnol.,2005.0,,CHEMBL941,IMATINIB,CHEMBL941,,False,,405805,,1,False,,,Kd,,,,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,Kd,,,,
Not Active,1651694,[],CHEMBL860889,Average Binding Constant for FLT4; NA=Not Active at 10 uM,B,,,BAO_0000034,BAO_0000357,single protein format,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,,,CHEMBL1144455,Nat. Biotechnol.,2005.0,,CHEMBL939,GEFITINIB,CHEMBL939,,False,,405806,,1,False,,,Kd,,,,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,Kd,,,,
